4	0	6	26	0
15	0	2	27	0
17	1	18	27	0
16	1	10	27	0
6	0	11	27	0
1	2	5	27	0
0	1	8	27	0
13	1	3	27	0
14	0	19	27	0
12	1	9	27	0
7	0	4	27	0
19	0	16	28	0
5	0	6	28	0
18	1	13	28	0
4	0	14	28	0
2	2	1	28	0
3	1	17	28	0
8	0	12	28	0
9	0	0	28	0
11	1	7	28	0
10	1	15	28	0
15	0	11	29	0
1	2	19	29	0
12	1	5	29	0
17	1	4	29	0
6	2	2	29	0
0	1	3	29	0
7	0	8	29	0
13	2	10	29	0
16	1	18	29	0
14	1	9	29	0
4	1	15	30	0
6	0	16	30	0
1	1	13	30	0
3	1	7	30	0
11	1	9	30	0
12	1	17	30	0
5	0	19	30	0
18	2	14	30	0
2	2	8	30	0
10	1	0	30	0
13	2	11	31	0
19	1	3	31	0
16	1	4	31	0
9	0	6	31	0
8	2	10	31	0
0	0	12	31	0
7	0	18	31	0
17	1	1	31	0
14	1	2	31	0
15	1	5	31	0
11	1	8	32	0
5	1	3	32	0
13	2	17	32	0
7	0	19	32	0
1	1	16	32	0
6	1	15	32	0
4	2	18	32	0
0	0	2	32	0
12	0	14	32	0
10	2	9	32	0
17	2	5	33	0
18	2	12	33	0
8	2	6	33	0
9	1	1	33	0
15	0	7	33	0
2	2	10	33	0
3	2	4	33	0
14	1	0	33	0
19	1	13	33	0
16	1	11	33	0
19	0	12	34	0
13	2	15	34	0
5	2	8	34	0
6	0	0	34	0
1	1	7	34	0
16	1	14	34	0
18	0	10	34	0
17	1	9	34	0
3	1	11	34	0
4	0	2	34	0
12	1	16	35	0
0	2	4	35	0
9	1	3	35	0
8	2	18	35	0
11	2	19	35	0
2	1	13	35	0
7	0	17	35	0
10	1	5	35	0
14	1	6	35	0
15	0	1	35	0
18	1	11	36	0
1	0	12	36	0
5	1	9	36	0
17	0	14	36	0
16	1	0	36	0
6	2	10	36	0
4	1	8	36	0
19	1	2	36	0
13	1	7	36	0
3	2	15	36	0
9	2	19	37	0
7	1	16	37	0
14	1	3	37	0
10	1	4	37	0
15	2	17	37	0
12	1	6	37	0
9	2	19	37	0
8	1	1	37	0
0	1	13	37	0
8	1	1	37	0
2	0	18	37	0
11	1	5	37	0
2	0	18	37	0
0	1	13	37	0
7	1	16	37	0
14	1	3	37	0
10	1	4	37	0
15	2	17	37	0
12	1	6	37	0
11	1	5	37	0
0	2	5	38	0
17	2	11	38	0
14	1	20	38	0
1	2	13	38	0
18	1	10	38	0
16	2	19	38	0
8	1	6	38	0
3	0	21	38	0
12	1	22	38	0
2	1	9	38	0
22	1	2	39	0
3	0	14	39	0
5	2	12	39	0
10	2	8	39	0
19	1	17	39	0
13	1	18	39	0
9	0	0	39	0
20	1	1	39	0
11	1	21	39	0
6	0	16	39	0
18	0	11	40	0
16	0	3	40	0
8	2	22	40	0
14	1	6	40	0
21	2	5	40	0
12	1	9	40	0
0	2	13	40	0
17	1	20	40	0
1	1	19	40	0
2	1	10	40	0
6	1	2	41	0
13	2	17	41	0
9	0	14	41	0
22	0	21	41	0
19	2	18	41	0
3	2	1	41	0
5	1	8	41	0
20	2	16	41	0
10	2	12	41	0
11	1	0	41	0
1	2	11	42	0
2	2	0	42	0
18	2	5	42	0
10	0	22	42	0
20	1	13	42	0
16	1	8	42	0
6	2	9	42	0
3	0	19	42	0
14	1	21	42	0
12	1	17	42	0
8	0	2	43	0
22	0	6	43	0
9	1	16	43	0
11	0	20	43	0
21	0	18	43	0
5	2	10	43	0
19	1	14	43	0
0	2	12	43	0
13	2	3	43	0
17	2	1	43	0
20	2	0	44	0
14	1	11	44	0
17	0	21	44	0
19	1	22	44	0
1	2	12	44	0
13	0	10	44	0
9	2	5	44	0
6	1	18	44	0
3	1	8	44	0
16	1	2	44	0
21	0	19	45	0
5	0	16	45	0
22	2	3	45	0
8	2	9	45	0
12	2	20	45	0
18	2	1	45	0
10	1	17	45	0
2	2	14	45	0
11	1	13	45	0
0	1	6	45	0
19	0	11	46	0
6	0	12	46	0
17	1	18	46	0
9	0	22	46	0
13	1	21	46	0
14	1	8	46	0
1	1	2	46	0
20	1	5	46	0
3	2	0	46	0
16	2	10	46	0
10	1	6	47	0
0	0	17	47	0
22	1	1	47	0
2	2	13	47	0
12	1	16	47	0
5	1	3	47	0
8	1	19	47	0
11	1	9	47	0
18	0	14	47	0
21	1	20	47	0
5	2	2	48	0
13	2	9	48	0
12	1	8	48	0
17	1	14	48	0
11	0	22	48	0
20	0	19	48	0
18	1	3	48	0
1	1	6	48	0
21	2	10	48	0
0	1	16	48	0
10	2	0	49	0
16	2	1	49	0
8	0	11	49	0
9	2	20	49	0
3	2	17	49	0
6	1	13	49	0
19	2	12	49	0
14	1	5	49	0
2	1	21	49	0
22	0	18	49	0
9	2	21	50	0
22	2	5	50	0
3	1	20	50	0
8	0	0	50	0
2	2	12	50	0
10	0	11	50	0
16	1	18	50	0
14	0	1	50	0
6	1	17	50	0
19	2	13	50	0
11	0	16	51	0
20	0	6	51	0
0	1	22	51	0
13	1	14	51	0
21	1	8	51	0
12	1	3	51	0
17	1	9	51	0
1	2	10	51	0
18	1	2	51	0
5	0	19	51	0
2	0	11	52	0
9	1	3	52	0
5	2	13	52	0
8	1	1	52	0
0	2	21	52	0
12	1	18	52	0
6	2	19	52	0
22	2	14	52	0
16	1	17	52	0
10	0	20	52	0
3	2	6	53	0
21	0	12	53	0
1	1	9	53	0
20	1	22	53	0
11	1	5	53	0
17	1	2	53	0
18	1	8	53	0
14	2	10	53	0
19	1	0	53	0
13	2	16	53	0
10	2	3	54	0
9	0	19	54	0
5	2	1	54	0
22	1	17	54	0
8	1	13	54	0
0	1	18	54	0
16	2	14	54	0
2	1	20	54	0
12	1	11	54	0
6	0	21	54	0
11	1	6	55	0
3	0	2	55	0
19	0	10	55	0
18	2	9	55	0
17	1	5	55	0
13	0	22	55	0
20	2	8	55	0
21	1	16	55	0
1	1	0	55	0
14	1	12	55	0
21	1	17	56	0
11	1	14	56	0
2	0	16	56	0
18	0	6	56	0
5	0	9	56	0
0	1	20	56	0
10	2	13	56	0
12	1	1	56	0
22	0	19	56	0
8	0	3	56	0
14	1	0	57	0
9	2	10	57	0
6	0	5	57	0
3	2	11	57	0
16	1	22	57	0
1	0	21	57	0
19	1	2	57	0
13	2	12	57	0
20	0	18	57	0
17	0	8	57	0
19	1	21	58	0
1	1	18	58	0
3	0	22	58	0
20	0	12	58	0
9	1	8	58	0
6	1	10	58	0
17	1	0	58	0
13	0	11	58	0
14	2	2	58	0
16	1	5	58	0
8	1	14	59	0
12	1	6	59	0
5	1	20	59	0
11	2	19	59	0
22	1	9	59	0
2	0	1	59	0
0	2	3	59	0
18	1	17	59	0
10	1	16	59	0
21	0	13	59	0
13	2	2	60	0
17	2	10	60	0
1	2	22	60	0
9	0	11	60	0
16	2	12	60	0
14	1	18	60	0
3	2	5	60	0
6	1	0	60	0
19	1	8	60	0
20	1	21	60	0
22	2	16	61	0
18	1	20	61	0
0	0	14	61	0
10	2	9	61	0
12	1	13	61	0
11	1	3	61	0
21	0	1	61	0
2	1	19	61	0
5	1	6	61	0
8	0	17	61	0
18	0	16	62	0
12	1	2	62	0
20	2	3	62	0
13	2	19	62	0
21	0	9	62	0
0	1	8	62	0
1	0	14	62	0
11	1	10	62	0
17	1	6	62	0
5	1	22	62	0
16	1	0	63	0
9	0	13	63	0
8	1	12	63	0
22	2	11	63	0
14	0	17	63	0
10	1	21	63	0
19	1	20	63	0
2	2	5	63	0
6	1	1	63	0
3	1	18	63	0
5	2	14	64	0
0	1	10	64	0
1	0	16	64	0
11	1	8	64	0
13	1	6	64	0
21	2	2	64	0
20	2	9	64	0
17	2	3	64	0
18	2	22	64	0
12	1	19	64	0
14	1	13	65	0
6	2	20	65	0
19	2	5	65	0
9	1	17	65	0
22	2	0	65	0
8	1	21	65	0
3	0	12	65	0
10	1	1	65	0
2	1	18	65	0
16	2	11	65	0
21	0	14	66	0
8	2	16	66	0
17	1	12	66	0
11	2	1	66	0
0	1	2	66	0
5	1	18	66	0
22	0	10	66	0
9	1	6	66	0
13	0	20	66	0
19	1	3	66	0
2	0	8	67	0
1	0	17	67	0
10	1	5	67	0
18	2	21	67	0
20	2	11	67	0
6	1	22	67	0
3	1	13	67	0
12	1	0	67	0
16	2	9	67	0
14	1	19	67	0
6	2	14	68	0
22	1	8	68	0
9	0	12	68	0
3	2	16	68	0
13	1	0	68	0
20	1	17	68	0
11	2	18	68	0
5	1	21	68	0
10	2	2	68	0
19	1	1	68	0
2	1	22	69	0
21	0	11	69	0
0	1	9	69	0
16	1	6	69	0
18	2	13	69	0
17	1	19	69	0
12	1	5	69	0
1	0	20	69	0
8	0	10	69	0
14	1	3	69	0
19	1	16	70	0
5	1	0	70	0
6	1	8	70	0
11	2	17	70	0
20	0	14	70	0
10	1	18	70	0
21	0	3	70	0
13	1	1	70	0
9	0	2	70	0
22	2	12	70	0
17	1	13	71	0
18	0	19	71	0
0	1	11	71	0
14	1	9	71	0
1	1	3	71	0
12	1	10	71	0
21	2	22	71	0
16	2	20	71	0
2	2	6	71	0
8	2	5	71	0
18	1	0	72	0
3	2	10	72	0
21	2	6	72	0
20	1	2	72	0
1	0	5	72	0
17	1	22	72	0
11	1	12	72	0
19	1	9	72	0
14	1	16	72	0
13	2	8	72	0
10	1	19	73	0
0	0	1	73	0
22	1	13	73	0
2	2	3	73	0
9	2	18	73	0
16	2	21	73	0
8	1	20	73	0
12	1	14	73	0
6	1	11	73	0
5	0	17	73	0
19	1	6	74	0
3	1	9	74	0
17	0	16	74	0
11	0	2	74	0
13	0	5	74	0
14	2	22	74	0
20	1	10	74	0
18	2	12	74	0
1	0	8	74	0
21	1	0	74	0
12	1	21	75	0
22	2	20	75	0
0	0	19	75	0
6	0	3	75	0
9	0	1	75	0
10	1	14	75	0
5	2	11	75	0
16	1	13	75	0
8	0	18	75	0
22	2	20	75	0
2	1	17	75	0
6	0	3	75	0
12	1	21	75	0
9	0	1	75	0
10	1	14	75	0
5	2	11	75	0
16	1	13	75	0
8	0	18	75	0
2	1	17	75	0
0	0	19	75	0
20	0	12	76	0
16	1	10	76	0
19	1	23	76	0
6	2	14	76	0
5	2	2	76	0
22	2	11	76	0
3	2	24	76	0
25	0	0	76	0
18	0	8	76	0
17	2	1	76	0
12	1	16	77	0
0	0	19	77	0
24	2	6	77	0
14	1	20	77	0
8	1	5	77	0
10	0	25	77	0
2	1	18	77	0
11	0	17	77	0
1	0	22	77	0
23	2	3	77	0
2	2	8	78	0
3	1	25	78	0
18	0	10	78	0
14	1	24	78	0
17	1	0	78	0
16	0	19	78	0
20	0	6	78	0
12	1	11	78	0
23	2	1	78	0
22	1	5	78	0
25	2	22	79	0
24	0	20	79	0
0	0	12	79	0
8	0	16	79	0
1	0	14	79	0
6	1	17	79	0
19	1	3	79	0
10	2	2	79	0
11	1	23	79	0
5	2	18	79	0
12	1	14	80	0
1	1	6	80	0
5	2	19	80	0
16	1	17	80	0
10	1	3	80	0
23	1	20	80	0
0	0	24	80	0
2	2	22	80	0
18	1	11	80	0
8	0	25	80	0
24	1	1	81	0
25	2	2	81	0
6	2	12	81	0
3	0	16	81	0
20	2	5	81	0
17	1	8	81	0
14	1	23	81	0
19	1	10	81	0
22	1	18	81	0
11	1	0	81	0
23	1	6	82	0
10	0	17	82	0
2	1	3	82	0
18	0	19	82	0
12	1	24	82	0
1	2	20	82	0
8	0	22	82	0
0	0	14	82	0
16	1	11	82	0
5	1	25	82	0
22	2	16	83	0
14	1	10	83	0
3	0	0	83	0
6	1	5	83	0
25	2	18	83	0
24	1	23	83	0
19	1	2	83	0
17	2	12	83	0
11	1	1	83	0
20	1	8	83	0
18	0	16	84	0
5	0	10	84	0
8	2	23	84	0
25	1	14	84	0
2	0	20	84	0
12	0	19	84	0
0	0	1	84	0
22	1	3	84	0
17	2	24	84	0
11	1	6	84	0
10	0	12	85	0
6	0	22	85	0
19	1	8	85	0
24	2	18	85	0
1	2	2	85	0
23	1	0	85	0
3	0	5	85	0
20	0	17	85	0
16	1	25	85	0
14	0	11	85	0
11	1	20	86	0
22	1	10	86	0
8	1	3	86	0
0	1	6	86	0
25	0	19	86	0
12	1	1	86	0
17	2	23	86	0
2	1	24	86	0
5	0	16	86	0
18	0	14	86	0
20	1	0	87	0
19	1	22	87	0
10	1	8	87	0
24	0	11	87	0
6	0	25	87	0
23	0	12	87	0
14	0	17	87	0
16	1	2	87	0
3	2	18	87	0
1	2	5	87	0
12	2	22	88	0
24	1	25	88	0
1	0	3	88	0
20	0	16	88	0
17	2	19	88	0
23	2	2	88	0
14	1	8	88	0
11	2	5	88	0
6	1	18	88	0
0	0	10	88	0
5	1	17	89	0
8	1	1	89	0
10	0	6	89	0
2	0	12	89	0
3	0	11	89	0
16	1	0	89	0
25	2	20	89	0
19	1	24	89	0
18	1	23	89	0
22	0	14	89	0
11	1	10	90	0
6	1	16	90	0
1	1	18	90	0
14	1	19	90	0
20	0	3	90	0
23	1	5	90	0
17	1	25	90	0
0	0	2	90	0
12	1	8	90	0
24	1	22	90	0
25	0	12	91	0
2	0	17	91	0
16	1	1	91	0
18	0	20	91	0
19	1	11	91	0
22	2	23	91	0
5	1	0	91	0
10	2	24	91	0
3	2	14	91	0
8	0	6	91	0
8	2	24	92	0
18	0	0	92	0
2	0	11	92	0
19	1	6	92	0
22	0	20	92	0
25	0	1	92	0
3	2	17	92	0
10	1	23	92	0
16	2	14	92	0
5	0	12	92	0
24	0	16	93	0
0	0	22	93	0
17	2	18	93	0
12	1	3	93	0
1	2	10	93	0
23	2	25	93	0
11	2	8	93	0
14	2	5	93	0
20	2	19	93	0
6	2	2	93	0
23	2	16	94	0
6	2	3	94	0
24	2	5	94	0
14	0	2	94	0
12	0	18	94	0
11	1	25	94	0
1	1	19	94	0
0	2	8	94	0
20	0	10	94	0
17	1	22	94	0
25	0	24	95	0
22	1	12	95	0
10	0	0	95	0
19	1	17	95	0
3	0	1	95	0
16	1	20	95	0
18	0	6	95	0
2	0	23	95	0
5	1	11	95	0
8	0	14	95	0
17	2	6	96	0
14	1	1	96	0
18	1	5	96	0
2	2	10	96	0
22	1	25	96	0
20	0	24	96	0
23	1	11	96	0
3	0	19	96	0
12	1	0	96	0
16	2	8	96	0
5	1	22	97	0
8	0	2	97	0
24	2	14	97	0
1	1	23	97	0
6	0	20	97	0
25	1	3	97	0
10	2	18	97	0
19	1	16	97	0
0	1	17	97	0
11	0	12	97	0
18	0	22	98	0
5	2	20	98	0
0	2	11	98	0
2	2	25	98	0
1	1	24	98	0
12	1	6	98	0
8	0	17	98	0
16	1	3	98	0
23	2	14	98	0
10	1	19	98	0
17	2	16	99	0
14	2	12	99	0
22	1	2	99	0
19	1	5	99	0
3	2	10	99	0
6	0	1	99	0
25	0	8	99	0
11	1	18	99	0
20	0	23	99	0
24	1	0	99	0
12	1	17	100	0
18	1	25	100	0
0	0	3	100	0
10	1	14	100	0
5	1	6	100	0
1	0	11	100	0
23	0	24	100	0
2	0	19	100	0
8	0	20	100	0
16	1	22	100	0
17	1	10	101	0
3	2	2	101	0
14	1	0	101	0
22	2	8	101	0
20	1	1	101	0
24	0	12	101	0
11	1	16	101	0
19	1	18	101	0
25	0	5	101	0
6	1	23	101	0
16	0	12	102	0
22	2	1	102	0
3	0	23	102	0
20	1	14	102	0
6	1	24	102	0
19	1	0	102	0
18	2	2	102	0
17	0	11	102	0
5	1	8	102	0
25	2	10	102	0
0	1	25	103	0
2	1	5	103	0
14	1	6	103	0
1	1	17	103	0
8	0	18	103	0
10	1	16	103	0
12	1	20	103	0
23	1	19	103	0
24	2	3	103	0
11	1	22	103	0
25	1	17	104	0
10	0	11	104	0
16	2	6	104	0
19	1	14	104	0
2	0	0	104	0
22	1	24	104	0
8	0	12	104	0
3	2	20	104	0
5	0	23	104	0
18	1	1	104	0
23	0	10	105	0
1	1	25	105	0
24	1	8	105	0
17	0	3	105	0
0	1	18	105	0
11	1	2	105	0
14	2	16	105	0
12	1	5	105	0
20	0	22	105	0
6	2	19	105	0
10	1	20	106	0
25	1	11	106	0
3	1	6	106	0
8	0	0	106	0
22	1	17	106	0
16	1	23	106	0
18	0	12	106	0
2	0	14	106	0
19	2	1	106	0
5	1	24	106	0
11	1	19	107	0
12	1	25	107	0
24	2	10	107	0
17	2	2	107	0
14	1	3	107	0
0	0	5	107	0
1	2	16	107	0
20	1	18	107	0
6	1	8	107	0
23	0	22	107	0
2	2	6	108	0
5	2	14	108	0
18	0	17	108	0
10	1	1	108	0
25	1	23	108	0
8	0	11	108	0
3	1	12	108	0
16	0	24	108	0
22	1	0	108	0
19	1	20	108	0
23	1	18	109	0
0	0	16	109	0
14	0	22	109	0
1	2	8	109	0
17	0	5	109	0
11	0	3	109	0
6	2	10	109	0
12	1	2	109	0
20	1	25	109	0
24	0	19	109	0
0	2	23	110	0
18	1	24	110	0
2	2	1	110	0
22	1	6	110	0
25	1	16	110	0
12	2	10	110	0
5	1	3	110	0
11	2	14	110	0
17	0	20	110	0
8	0	19	110	0
16	1	18	111	0
3	1	22	111	0
20	2	2	111	0
19	1	12	111	0
14	1	25	111	0
24	0	17	111	0
1	2	0	111	0
6	2	11	111	0
10	1	5	111	0
23	2	8	111	0
0	2	20	112	0
5	1	1	112	0
11	2	24	112	0
25	1	6	112	0
8	2	10	112	0
12	1	23	112	0
18	0	3	112	0
17	1	14	112	0
2	2	16	112	0
22	0	19	112	0
14	1	18	113	0
3	1	8	113	0
20	0	11	113	0
16	1	5	113	0
23	1	17	113	0
1	0	12	113	0
6	2	0	113	0
24	1	2	113	0
19	1	25	113	0
3	1	8	113	0
20	0	11	113	0
16	1	5	113	0
23	1	17	113	0
1	0	12	113	0
6	2	0	113	0
24	1	2	113	0
10	1	22	113	0
10	1	22	113	0
14	1	18	113	0
19	1	25	113	0
25	0	23	114	0
19	1	26	114	0
3	0	14	114	0
22	1	16	114	0
9	1	2	114	0
20	1	17	114	0
27	2	6	114	0
5	1	24	114	0
11	2	1	114	0
10	1	12	114	0
1	1	27	115	0
12	1	5	115	0
24	2	25	115	0
26	0	3	115	0
17	2	19	115	0
14	1	22	115	0
6	2	11	115	0
2	0	10	115	0
16	2	20	115	0
23	1	9	115	0
17	0	11	116	0
22	2	2	116	0
14	1	27	116	0
9	1	5	116	0
23	2	1	116	0
26	0	12	116	0
20	1	10	116	0
3	2	6	116	0
19	1	25	116	0
16	2	24	116	0
24	2	9	117	0
11	1	26	117	0
2	1	23	117	0
12	1	3	117	0
5	1	20	117	0
1	2	17	117	0
27	0	16	117	0
10	2	22	117	0
25	2	14	117	0
6	2	19	117	0
3	0	5	118	0
16	1	25	118	0
19	2	11	118	0
22	1	24	118	0
17	0	12	118	0
9	2	1	118	0
26	1	2	118	0
14	1	6	118	0
23	0	10	118	0
20	1	27	118	0
1	1	3	119	0
6	1	23	119	0
27	2	22	119	0
24	0	17	119	0
5	0	19	119	0
10	1	26	119	0
12	0	16	119	0
11	0	14	119	0
25	0	9	119	0
2	2	20	119	0
17	2	6	120	0
22	0	12	120	0
9	0	11	120	0
3	2	10	120	0
20	1	25	120	0
23	2	27	120	0
14	1	24	120	0
19	1	1	120	0
26	2	5	120	0
16	1	2	120	0
16	0	14	121	0
1	2	22	121	0
24	1	11	121	0
9	1	26	121	0
20	0	19	121	0
25	2	10	121	0
12	1	6	121	0
17	1	27	121	0
5	1	2	121	0
23	1	3	121	0
11	1	25	122	0
14	0	12	122	0
26	0	16	122	0
22	1	20	122	0
10	2	17	122	0
19	1	23	122	0
3	1	9	122	0
6	2	1	122	0
2	2	24	122	0
27	2	5	122	0
12	1	11	123	0
5	2	10	123	0
24	1	6	123	0
1	0	2	123	0
23	2	14	123	0
16	0	3	123	0
9	2	19	123	0
20	1	26	123	0
17	2	22	123	0
25	2	27	123	0
27	2	24	124	0
14	2	17	124	0
6	1	25	124	0
3	0	20	124	0
10	1	1	124	0
2	0	12	124	0
26	2	23	124	0
11	2	5	124	0
22	0	9	124	0
19	1	16	124	0
5	0	1	125	0
11	1	16	125	0
17	1	3	125	0
19	1	2	125	0
22	0	23	125	0
25	0	26	125	0
27	1	10	125	0
20	1	14	125	0
24	1	12	125	0
9	2	6	125	0
10	2	24	126	0
12	1	25	126	0
6	1	5	126	0
1	0	20	126	0
23	2	17	126	0
26	1	22	126	0
14	2	19	126	0
2	2	11	126	0
16	1	9	126	0
3	1	27	126	0
1	2	25	127	0
12	1	9	127	0
10	2	11	127	0
14	2	5	127	0
16	1	17	127	0
3	0	19	127	0
6	1	22	127	0
26	2	24	127	0
2	1	27	127	0
23	1	20	127	0
11	0	23	128	0
22	1	3	128	0
24	1	1	128	0
27	0	12	128	0
20	0	6	128	0
25	2	2	128	0
19	2	10	128	0
17	1	26	128	0
9	1	14	128	0
5	0	16	128	0
26	1	27	129	0
5	1	22	129	0
9	0	17	129	0
10	1	16	129	0
19	0	12	129	0
3	2	25	129	0
23	0	24	129	0
1	0	14	129	0
2	2	6	129	0
11	1	20	129	0
22	0	19	130	0
17	0	2	130	0
27	0	11	130	0
20	2	9	130	0
16	1	23	130	0
6	2	10	130	0
25	1	5	130	0
24	1	3	130	0
12	1	1	130	0
14	2	26	130	0
9	0	10	131	0
14	1	2	131	0
23	2	12	131	0
17	1	5	131	0
20	1	24	131	0
16	2	6	131	0
26	0	1	131	0
22	1	25	131	0
19	1	27	131	0
3	0	11	131	0
11	1	9	132	0
6	1	17	132	0
1	1	19	132	0
27	2	23	132	0
25	0	20	132	0
24	0	14	132	0
12	1	22	132	0
5	2	26	132	0
10	1	3	132	0
2	0	16	132	0
24	0	19	133	0
25	0	17	133	0
10	0	14	133	0
11	1	22	133	0
6	2	26	133	0
27	1	9	133	0
12	1	20	133	0
5	0	23	133	0
2	0	3	133	0
1	0	16	133	0
19	1	6	134	0
23	2	2	134	0
17	1	1	134	0
20	0	5	134	0
14	0	25	134	0
26	2	11	134	0
3	0	12	134	0
9	1	24	134	0
16	1	27	134	0
22	0	10	134	0
10	2	23	135	0
5	2	3	135	0
24	2	22	135	0
27	1	20	135	0
11	0	19	135	0
1	1	9	135	0
12	1	17	135	0
2	0	26	135	0
6	0	14	135	0
25	2	16	135	0
16	2	12	136	0
26	2	10	136	0
14	1	11	136	0
20	2	2	136	0
3	0	1	136	0
9	2	25	136	0
23	1	6	136	0
22	0	27	136	0
19	1	5	136	0
17	1	24	136	0
