2000163	19811108
2000164	19800805
2000165	19880624
2000166	19830604
2000167	19800906
2000168	19820331
2000169	19880116
2000170	19810615
2000171	19811009
2000172	19810908
2000173	19850801
2000174	19811025
2000175	19770103
2000176	19880702
2000177	19850419
2000178	19750218
2000179	19790905
2000180	19800505
2000181	19820225
2000182	19841130
2000183	19790221
2000184	19790719
2000185	19830918
2000186	19850223
2000187	19810814
2000188	19791108
2000189	19850709
2000190	19920101
2000191	19780111
2000192	19850725
2000193	19861013
2000194	19760612
2000195	19800311
2000196	19820415
2000197	19800201
2000198	19721006
2000199	19780128
2000200	19781107
2000201	19881002
2000202	19850606
2000203	19900528
2000204	19910120
2000205	19840304
2000206	19710518
2000207	19880517
2000208	19820831
2000209	19801004
2000210	19821231
2000211	19870419
2000212	19841130
2000213	19870124
2000214	19901112
2000215	19780813
2000216	19790422
2000217	19790118
2000218	19830502
2000219	19850315
2000220	19841215
2000221	19840721
2000222	19830218
2000223	19850214
2000224	19820618
2000225	19820520
2000226	19901226
2000227	19850227
2000228	19791127
2000229	19820109
2000230	19840806
2000231	19871025
2000232	19781229
2000233	19861125
2000234	19810208
2000235	19791218
2000236	19810225
2000237	19860529
2000238	19811127
2000239	19881011
2000240	19790629
2000241	19880302
2000242	19801011
2000243	19770125
2000244	19880413
2000245	19860522
2000246	19860131
2000247	19850805
2000248	19850218
2000249	19850820
2000250	19880321
2000251	19750419
2000252	19780202
2000253	19870620
2000254	19760829
2000255	19811215
2000256	19901209
2000257	19880406
2000258	19830218
2000259	19860301
2000260	19770809
2000261	19860822
2000262	19840707
2000263	19710904
2000264	19781214
2000265	19820112
2000266	19870326
2000267	19790115
2000268	19800919
2000269	19781208
2000270	19760706
2000271	19761103
2000272	19841021
2000273	19850108
2000274	19810122
2000275	19820412
2000276	19810220
2000277	19840617
2000278	19800708
2000279	19830801
2000280	19791127
2000281	19790911
2000282	19770210
2000283	19901107
2000284	19760420
2000285	19800129
2000286	19890316
2000287	19781023
2000288	19871024
2000289	19811214
2000290	19860501
2000291	19770121
2000292	19820306
2000293	19781214
2000294	19890625
2000295	19791023
2000296	19800121
2000297	19861112
2000298	19790306
2000299	19840113
2000300	19900617
2000301	19820608
2000302	19830403
2000303	19830906
2000304	19800918
2000305	19810527
2000306	19761104
2000307	19810115
2000308	19870817
2000309	19790924
2000310	19820719
2000311	19830225
2000312	19810719
2000313	19780111
2000314	19801108
2000315	19920421
2000316	19851119
2000317	19711010
2000318	19790925
2000319	19811011
2000320	19890401
2000321	19751022
2000322	19800913
2000323	19790102
2000324	19780309
2000325	19760420
2000326	19850920
2000327	19820225
2000328	19760620
2000329	19890529
2000330	19920823
2000331	19810515
2000332	19870513
2000333	19840125
2000334	19860516
2000335	19910311
2000336	19780128
2000337	19791031
2000338	19830430
2000339	19880423
2000340	19830115
2000341	19851108
2000342	19840131
2000343	19821122
2000344	19770519
2000345	19891029
2000346	19791015
2000347	19781020
2000348	19841101
2000349	19840514
2000350	19810430
2000351	19810429
2000352	19800111
2000353	19750608
2000354	19870913
2000355	19821026
2000356	19850502
2000357	19821109
2000358	19750905
2000359	19861219
2000360	19850524
2000361	19771112
2000362	19891116
2000363	19780925
2000364	19700801
2000365	19840514
2000366	19870819
2000367	19790625
2000368	19800522
2000369	19780110
2000370	19880108
2000371	19800118
2000372	19841104
2000373	19791005
2000374	19810820
2000375	19740711
2000376	19830223
2000377	19900201
2000378	19810329
2000379	19720229
2000380	19800912
2000381	19790924
2000382	19821126
2000383	19860106
2000384	19740228
2000385	19881227
2000386	19900427
2000387	19801125
2000388	19891130
2000389	19800612
2000390	19870124
2000391	19851112
2000392	19850628
2000393	19890803
2000394	19771110
2000395	19771019
2000396	19760103
2000397	19900829
2000398	19760304
2000399	19770201
2000400	19740412
2000401	19820108
2000402	19910830
2000403	19821214
2000404	19891126
2000405	19810502
2000406	19860827
2000407	19870118
2000408	19901212
2000409	19790920
2000410	19810816
2000411	19900709
2000412	19870721
2000413	19770716
2000414	19881104
2000415	19780227
2000416	19780125
2000417	19781107
2000418	19870519
2000419	19830507
2000420	19891122
2000421	19880801
2000422	19860203
2000423	19900304
2000424	19900605
2000425	19841208
2000426	19890809
2000427	19830215
2000428	19890407
2000429	19821211
2000430	19860107
2000431	19781003
2000432	19760815
2000433	19891121
2000434	19830110
2000435	19820116
2000436	19810904
2000437	19910822
2000438	19911113
2000439	19790222
2000440	19870101
2000441	19861007
2000442	19770308
2000443	19791214
2000444	19891106
2000445	19891118
2000446	19850418
2000447	19910219
2000448	19880218
2000449	19830621
2000450	19871216
2000451	19841124
2000452	19850104
2000453	19880720
2000454	19790108
2000455	19781224
2000456	19860329
2000457	19890901
2000458	19781229
2000459	19751021
2000460	19870618
2000461	19730725
2000462	19760801
2000463	19790218
2000464	19901128
2000465	19790327
2000466	19901012
2000467	19790920
2000468	19790721
2000469	19870320
2000470	19740211
2000471	19810210
2000472	19780915
2000473	19840309
2000474	19890301
2000475	19890226
2000476	19810326
2000477	19890910
2000478	19880105
2000479	19890812
2000480	19860124
2000481	19910924
2000482	19820515
2000483	19781014
2000484	19830315
2000485	19910621
2000486	19820518
2000487	19820813
2000488	19860415
2000489	19811228
2000490	19880714
2000491	19901126
2000492	19780801
2000493	19910202
2000494	19800525
2000495	19810310
2000496	19821019
2000497	19810911
2000498	19890731
2000499	19910105
2000500	19910501
2000501	19910329
2000502	19820816
2000503	19900524
2000504	19860820
2000505	19890325
2000506	19790805
2000507	19930901
2000508	19830401
2000509	19800426
2000510	19781118
2000511	19770207
2000512	19890511
2000513	19881125
2000514	19901230
2000515	19910511
2000516	19891021
2000517	19830728
2000518	19830417
2000519	19760929
2000520	19891127
2000521	19840228
2000522	19770920
2000523	19840809
2000524	19920207
2000525	19910131
2000526	19891114
2000527	19891010
2000528	19881117
2000529	19920514
2000530	19810120
2000531	19811010
2000532	19881006
2000533	19911211
2000534	19880224
2000535	19780809
2000536	19881008
2000537	19880530
2000538	19840331
2000539	19871017
2000540	19840422
2000541	19880810
2000542	19781111
2000543	19800927
2000544	19891024
2000545	19870124
2000546	19890106
2000547	19851210
2000548	19830211
2000549	19820730
2000550	19870225
2000551	19820902
2000552	19830317
2000553	19901228
2000554	19820405
2000555	19870214
2000556	19841214
2000557	19810715
2000558	19900917
2000559	19870422
2000560	19830513
2000561	19870125
2000562	19830218
2000563	19860621
2000564	19860108
2000565	19870716
2000566	19830115
2000567	19850525
2000568	19860919
2000569	19870324
2000570	19850910
2000571	19831108
2000572	19811119
2000573	19860123
2000574	19840827
2000575	19870325
2000576	19811103
2000577	19830705
2000578	19870927
2000579	19820624
2000580	19870307
2000581	19880903
2000582	19800402
2000583	19840110
2000584	19851110
2000585	19890315
2000586	19830323
2000587	19920131
2000588	19830518
2000589	19810604
2000590	19851122
2000591	19840601
2000592	19840915
2000593	19870909
2000594	19900812
2000595	19830310
2000596	19811230
2000597	19890805
2000598	19820122
2000599	19860123
2000600	19900418
2000601	19860131
2000602	19850612
2000603	19810622
2000604	19930101
2000605	19800811
2000606	19881106
2000607	19860618
2000608	19890206
2000609	19841116
2000610	19800228
2000611	19890812
2000612	19811012
2000613	19880306
2000614	19871105
2000615	19811112
2000616	19880601
2000617	19800925
2000618	19860525
2000619	19910423
2000620	19820928
2000621	19910902
2000622	19881206
2000623	19850829
2000624	19750314
2000625	19861230
2000626	19831010
2000627	19830920
2000628	19840205
2000629	19840618
2000630	19860626
2000631	19860317
2000632	19870505
2000633	19810803
2000634	19911227
2000635	19691110
2000636	19870104
2000637	19900706
2000638	19790525
2000639	19930104
2000640	19800129
2000641	19831109
2000642	19780613
2000643	19830126
2000644	19830329
2000645	19860902
2000646	19870418
2000647	19810501
2000648	19911202
2000649	19820604
2000650	19870621
2000651	19880703
2000652	19910313
2000653	19910306
2000654	19850928
2000655	19850107
2000656	19871017
2000657	19840601
2000658	19831209
2000659	19790825
2000660	19910712
2000661	19880615
2000662	19881030
2000663	19880125
2000664	19810424
2000665	19880403
2000666	19801006
2000667	19891201
2000668	19910306
2000669	19840819
2000670	19830529
2000671	19731029
2000672	19821225
2000673	19840301
2000674	19821016
2000675	19850903
2000676	19861106
2000677	19810702
2000678	19871007
2000679	19801028
2000680	19880805
2000681	19870428
2000682	19810418
2000683	19900712
2000684	19910930
2000685	19920108
2000686	19890404
2000687	19920227
2000688	19761018
2000689	19901210
2000690	19831130
2000691	19930301
2000692	19910411
2000693	19901227
2000694	19900320
2000695	19770206
2000696	19830407
2000697	19830614
2000698	19870731
2000699	19880612
2000700	19841028
2000701	19881117
2000702	19810521
2000703	19911008
2000704	19900108
2000705	19870305
2000706	19850522
2000707	19830407
2000708	19911207
2000709	19860414
2000710	19911228
2000711	19910323
2000712	19761110
2000713	19920325
2000714	19930306
2000715	19920501
2000716	19921111
2000717	19900123
2000718	19910611
2000719	19910425
2000720	19910805
2000721	19780519
2000722	19830326
2000723	19890908
2000724	19820319
2000725	19880602
2000726	19850603
2000727	19880428
2000728	19900410
2000729	19860114
2000730	19860809
2000731	19830308
2000732	19770822
2000733	19860608
2000734	19930524
2000735	19900314
2000736	19910116
2000737	19890124
2000738	19850827
2000739	19890422
2000740	19831020
2000741	19810518
2000742	19840823
2000743	19821128
2000744	19890524
2000745	19840803
2000746	19901107
2000747	19800514
2000748	19871129
2000749	19800924
2000750	19920116
2000751	19911229
2000752	19830125
2000753	19871005
2000754	19791205
2000755	19910513
2000756	19840413
2000757	19860104
2000758	19940614
2000759	19830124
2000760	19911013
2000761	19850818
2000762	19870428
2000763	19870527
2000764	19850823
2000765	19740218
2000766	19920110
2000767	19840304
2000768	19900306
2000769	19850416
2000770	19810812
2000771	19781005
2000772	19890207
2000773	19831108
2000774	19820520
2000775	19870924
2000776	19880404
2000777	19910924
2000778	19901007
2000779	19870408
2000780	19850812
2000781	19880606
2000782	19781019
2000783	19861024
2000784	19820916
2000785	19881218
2000786	19910102
2000787	19810412
2000788	19840929
2000789	19850119
2000790	19870122
2000791	19930815
2000792	19880521
2000793	19910108
2000794	19920101
2000795	19801229
2000796	19771206
2000797	19900506
2000798	19840909
2000799	19831213
2000800	19921214
2000801	19870324
2000802	19770817
2000803	19841023
2000804	19830829
2000805	19930315
2000806	19860129
2000807	19790306
2000808	19910412
2000809	19851130
2000810	19780517
2000811	19820507
2000812	19820507
2000813	19850922
2000814	19880517
2000815	19780829
2000816	19860820
2000817	19920821
2000818	19910429
2000819	19910204
2000820	19821101
2000821	19870328
2000822	19920909
2000823	19910220
2000824	19910813
2000825	19931119
2000826	19920928
2000827	19870706
2000828	19930331
2000829	19801220
2000830	19930513
2000831	19840529
2000832	19921105
2000833	19890308
2000834	19791022
2000835	19850422
2000836	19871020
2000837	19790911
2000838	19860415
2000839	19920208
2000840	19880526
2000841	19931205
2000842	19791021
2000843	19841228
2000844	19910528
2000845	19920629
2000846	19820513
2000847	19890328
2000848	19881104
2000849	19820902
2000850	19931116
2000851	19860213
2000852	19800929
2000853	19821205
2000854	19920929
2000855	19791025
2000856	19781116
2000857	19880818
2000858	19920602
2000859	19880331
2000860	19930404
2000861	19921026
2000862	19941208
2000863	19920812
2000864	19931214
2000865	19810826
2000866	19840123
2000867	19880101
2000868	19931002
2000869	19850710
2000870	19920907
2000871	19891111
2000872	19930111
2000873	19910217
2000874	19880414
2000875	19921023
2000876	19821205
2000877	19841213
2000878	19870424
2000879	19870306
2000880	19901203
2000881	19910716
2000882	19890211
2000883	19910107
2000884	19920612
2000885	19891108
2000886	19870907
2000887	19860321
2000888	19941202
2000889	19891203
2000890	19890609
2000891	19860226
2000892	19860930
2000893	19820216
2000894	19850216
2000895	19910108
2000896	19890816
2000897	19871005
2000898	19910909
2000899	19930328
2000900	19890828
2000901	19850604
2000902	19940120
2000903	19861003
2000904	19880510
2000905	19950712
2000906	19930424
2000907	19880824
2000908	19870913
2000909	19851021
2000910	19830422
2000911	19900401
2000912	19870702
2000913	19890317
2000914	19840119
2000915	19930509
2000916	19860520
2000917	19910405
2000918	19831222
2000919	19850711
2000920	19870718
2000921	19890515
2000922	19901202
2000923	19951208
2000924	19910522
2000925	19831111
2000926	19860217
2000927	19880905
2000928	19861001
2000929	19810726
2000930	19850411
2000931	19830323
2000932	19821112
2000933	19940323
2000934	19850728
2000935	19870208
2000936	19790903
2000937	19890124
2000938	19840616
2000939	19861025
2000940	19881109
2000941	19901129
2000942	19810613
2000943	19900306
2000944	19811109
2000945	19811106
2000946	19840221
2000947	19860525
2000948	19860404
2000949	19770306
2000950	19900328
2000951	19770831
2000952	19850101
2000953	19890729
2000954	19870102
2000955	19841025
2000956	19861226
2000957	19851216
2000958	19860705
2000959	19840901
2000960	19890221
2000961	19800220
2000962	19920321
2000963	19920102
2000964	19860323
2000965	19910814
2000966	19890225
2000967	19841002
2000968	19850131
2000969	19900709
2000970	19890521
2000971	19860616
2000972	19921202
2000973	19760929
2000974	19900918
2000975	19890721
2000976	19850127
2000977	19870515
2000978	19931119
2000979	19840327
2000980	19861202
2000981	19890404
2000982	19930728
2000983	19821029
2000984	19810101
2000985	19870225
2000986	19860914
2000987	19931022
2000988	19950218
2000989	19890313
2000990	19810715
2000991	19840822
2000992	19870903
2000993	19860430
2000994	19811231
2000995	19941101
2000996	19821226
2000997	19900617
2000998	19920528
2000999	19930327
2001000	19930117
2001001	19880804
2001002	19900228
2001003	19910702
2001004	19911031
2001005	19870222
2001006	19820927
2001007	19830323
2001008	19871231
2001009	19831228
2001010	19940413
2001011	19900218
2001012	19901121
2001013	19871201
2001014	19950714
2001015	19830116
2001016	19911119
2001017	19930126
2001018	19950101
2001019	19941011
2001020	19850202
2001021	19930225
2001022	19911031
2001023	19880815
2001024	19970107
2001025	19940413
2001026	19931020
2001027	19860205
2001028	19931018
2001029	19921128
2001030	19940411
2001031	19900104
2001032	19801128
2001033	19860418
2001034	19951201
2001035	19930306
2001036	19840803
2001037	19871006
2001038	19850504
2001039	19801220
2001040	19890705
2001041	19881015
2001042	19880809
2001043	19920214
2001044	19820330
2001045	19810720
2001046	19851121
2001047	19881210
2001048	19891114
2001049	19870123
2001050	19810310
2001051	19900213
2001052	19890419
2001053	19870915
2001054	19950205
2001055	19880807
2001056	19880821
2001057	19890524
2001058	19870302
2001059	19880711
2001060	19940113
2001061	19850320
2001062	19850820
2001063	19880725
2001064	19850329
2001065	19900105
2001066	19901106
2001067	19910625
2001068	19920615
2001069	19840908
2001070	19930515
2001071	19840709
2001072	19950120
2001073	19940306
2001074	19940528
2001075	19930202
2001076	19891126
2001077	19870103
2001078	19890123
2001079	19920327
2001080	19790518
2001081	19891028
2001082	19881022
2001083	19910926
2001084	19910821
2001085	19891102
2001086	19920811
2001087	19910317
2001088	19871117
2001089	19860114
2001090	19850305
2001091	19930310
2001092	19890802
2001093	19870803
2001094	19941124
2001095	19920321
2001096	19810526
2001097	19841002
2001098	19870201
2001099	19840928
2001100	19920114
2001101	19890219
2001102	19900808
2001103	19840307
2001104	19910628
2001105	19940313
2001106	19820824
2001107	19850505
2001108	19890530
2001109	19860112
2001110	19870527
2001111	19921110
2001112	19941202
2001113	19820922
2001114	19880803
2001115	19830502
2001116	19920513
2001117	19850527
2001118	19850224
2001119	19920130
2001120	19940404
2001121	19860404
2001122	19900827
2001123	19920509
2001124	19870609
2001125	19890422
2001126	19890508
2001127	19891006
2001128	19851002
2001129	19820131
2001130	19801102
2001131	19860801
2001132	19930804
2001133	19880105
2001134	19930531
2001135	19881021
2001136	19880412
2001137	19880126
2001138	19890618
2001139	19800920
2001140	19921230
2001141	19910920
2001142	19820618
2001143	19950302
2001144	19891017
2001145	19930305
2001146	19920304
2001147	19830925
2001148	19861102
2001149	19880527
2001150	19830215
2001151	19931009
2001152	19910304
2001153	19950630
2001154	19820828
2001155	19920501
2001156	19960712
2001157	19850409
2001158	19950926
2001159	19880129
2001160	19881010
2001161	19900203
2001162	19920928
2001163	19861031
2001164	19830531
2001165	19890127
2001166	19860305
2001167	19940510
2001168	19870801
2001169	19860401
2001170	19880312
2001171	19930309
2001172	19830525
2001173	19940221
2001174	19910427
2001175	19950222
2001176	19930118
2001177	19900911
2001178	19930127
2001179	19950623
2001180	19921201
2001181	19970210
2001182	19950915
2001183	19920415
2001184	19910508
2001185	19930316
2001186	19930503
2001187	19950224
2001188	19950127
2001189	19930731
2001190	19841030
2001191	19861128
2001192	19850529
2001193	19951009
2001194	19900820
2001195	19930521
2001196	19960415
2001197	19950202
2001198	19941216
2001199	19941206
2001200	19861211
2001201	19940409
2001202	19950910
2001203	19930506
2001204	19970205
2001205	19881219
2001206	19881007
2001207	19870317
2001208	19901126
2001209	19890814
2001210	19830927
2001211	19900320
2001212	19840121
2001213	19891221
2001214	19900309
2001215	19950319
2001216	19910221
2001217	19900828
2001218	19900919
2001219	19800609
2001220	19921223
2001221	19890221
2001222	19891224
2001223	19890921
2001224	19960902
2001225	19890302
2001226	19920410
2001227	19910213
2001228	19880831
2001229	19940112
2001230	19930111
2001231	19850715
2001232	19880214
2001233	19900308
2001234	19890705
2001235	19881120
2001236	19880612
2001237	19870318
2001238	19800818
2001239	19930305
2001240	19940115
2001241	19890901
2001242	19890722
2001243	19870801
2001244	19870725
2001245	19920723
2001246	19850809
2001247	19940505
2001248	19910722
2001249	19791110
2001250	19910613
2001251	19891215
2001252	19820114
2001253	19860726
2001254	19881029
2001255	19860415
2001256	19870111
2001257	19920511
2001258	19921122
2001259	19850221
2001260	19930131
2001261	19860206
2001262	19930729
2001263	19881029
2001264	19920910
2001265	19940311
2001266	19920705
2001267	19891030
2001268	19900305
2001269	19830307
2001270	19950427
2001271	19891104
2001272	19890306
2001273	19880317
2001274	19940302
2001275	19900213
2001276	19960317
2001277	19861105
2001278	19900606
2001279	19850806
2001280	19891120
2001281	19810928
2001282	19860210
2001283	19951031
2001284	19941027
2001285	19951116
2001286	19890128
2001287	19881101
2001288	19920806
2001289	19871120
2001290	19870213
2001291	19900813
2001292	19900808
2001293	19880412
2001294	19920902
2001295	19850202
2001296	19940402
2001297	19921120
2001298	19920110
2001299	19920130
2001300	19891024
2001301	19910619
2001302	19880526
2001303	19881010
2001304	19890328
2001305	19910808
2001306	19911120
2001307	19950918
2001308	19921013
2001309	19960123
2001310	19960101
2001311	19921215
2001312	19900818
2001313	19920617
2001314	19810719
2001315	19891121
2001316	19940909
2001317	19850523
2001318	19920626
2001319	19900303
2001320	19850221
2001321	19951107
2001322	19930112
2001323	19940527
2001324	19920923
2001325	19930617
2001326	19890518
2001327	19950408
2001328	19920724
2001329	19960315
2001330	19930709
2001331	19950715
2001332	19910629
2001333	19960410
2001334	19960327
2001335	19880315
2001336	19940929
2001337	19961112
2001338	19970829
2001339	19971106
2001340	19960205
2001341	19930113
2001342	19980828
2001343	19960920
2001344	19941212
2001345	19951118
2001346	19960520
2001347	19870329
2001348	19910329
2001349	19910708
2001350	19860407
2001351	19940309
2001352	19880212
2001353	19960411
2001354	19900328
2001355	19880629
2001356	19890201
2001357	19910831
2001358	19890926
2001359	19951205
2001360	19880509
2001361	19930215
2001362	19911002
2001363	19910305
2001364	19850216
2001365	19900629
2001366	19901001
2001367	19901008
2001368	19920912
2001369	19950911
2001370	19870728
2001371	19940723
2001372	19910419
2001373	19940307
2001374	19940808
2001375	19910208
2001376	19891217
2001377	19890616
2001378	19930907
2001379	19971031
2001380	19840627
2001381	19891202
2001382	19901111
2001383	19860907
2001384	19890623
2001385	19910911
2001386	19970523
2001387	19880523
2001388	19921115
2001389	19930324
2001390	19911010
2001391	19870621
2001392	19890925
2001393	19851122
2001394	19891228
2001395	19850717
2001396	19941202
2001397	19980630
2001398	19960503
2001399	19960909
2001400	19840801
2001401	19970315
2001402	19950906
2001403	19860629
2001404	19880510
2001405	19920711
2001406	19940702
2001407	19941006
2001408	19861021
2001409	19930622
2001410	19960718
2001411	19871124
2001412	19871130
2001413	19910627
2001414	19920115
2001415	19960509
2001416	19980102
2001417	19970202
2001418	19940916
2001419	19930916
2001420	19880625
2001421	19920327
2001422	19970619
2001423	19960208
2001424	19920113
2001425	19950418
2001426	19961210
2001427	19890916
2001428	19890902
2001429	19931111
2001430	19860416
2001431	19880426
2001432	19990424
2001433	19870907
2001434	19870402
2001435	19860402
2001436	19900327
2001437	19930301
2001438	19980726
2001439	19961003
2001440	19920227
2001441	19920708
2001442	19890112
2001443	19880103
2001444	19900107
2001445	19840627
2001446	19950826
2001447	19930212
2001448	19911219
2001449	19901026
2001450	19900104
2001451	19940308
2001452	19870224
2001453	19940213
2001454	19960125
2001455	19860703
2001456	19950419
2001457	19981216
2001458	19870708
2001459	19870222
2001460	19960628
2001461	19970324
2001462	19950719
2001463	19920617
2001464	19930604
2001465	19930815
2001466	19890221
2001467	19870510
2001468	19880112
2001469	19971010
2001470	19930905
2001471	19870512
2001472	19900418
2001473	19951021
2001474	19941221
2001475	19940908
2001476	19990112
2001477	19930313
2001478	19930126
2001479	19970922
2001480	19951121
2001481	19971219
2001482	19870331
2001483	19871222
2001484	19970923
2001485	19970202
2001486	19871201
2001487	19870328
2001488	19960130
2001489	19920501
2001490	19900710
2001491	19980102
2001492	19900908
2001493	19970427
2001494	19811108
2001495	19930520
2001496	19900519
2001497	19871231
2001498	19960108
2001499	19880617
2001500	19950804
2001501	19960407
2001502	19950629
2001503	19980508
2001504	19870209
2001505	19870916
2001506	19971002
2001507	19960316
2001508	19960108
2001509	19970523
2001510	19951215
2001511	19970111
2001512	19970403
2001513	19811003
2001514	19920417
2001515	19961216
2001516	19940412
2001517	19931107
2001518	19910808
2001519	19901024
2001520	19960111
2001521	19881201
2001522	19940119
2001523	19850226
2001524	19950920
2001525	19920927
2001526	19910407
2001527	19870612
2001528	19961022
2001529	19890121
2001530	19880216
2001531	19830127
2001532	19920208
2001533	19890711
2001534	19930115
2001535	19890114
2001536	19950805
2001537	19940127
2001538	19960628
2001539	19880415
2001540	19970203
2001541	19941219
2001542	19930917
2001543	19940224
2001544	19961221
2001545	19880618
2001546	19851030
2001547	19900925
2001548	19870407
2001549	19971114
2001550	19940617
2001551	19910329
2001552	19890930
2001553	19910107
2001554	19861012
2001555	19891226
2001556	19961208
2001557	19861015
2001558	19901027
2001559	19880608
2001560	19911126
2001561	19960514
2001562	19921015
2001563	19950628
2001564	19950206
2001565	19830117
2001566	19920131
2001567	19970123
2001568	19910224
2001569	19930101
2001570	19900621
2001571	19900214
2001572	19970328
2001573	19910626
2001574	19971020
2001575	19960107
2001576	19921119
2001577	19920623
2001578	19910625
2001579	19830413
2001580	19851214
2001581	19860823
2001582	19940609
2001583	19890414
2001584	19960202
2001585	19880910
2001586	19931002
2001587	19930622
2001588	19940615
2001589	19920120
2001590	19900913
2001591	19890223
2001592	19921014
2001593	19990522
2001594	19971108
2001595	19911205
2001596	19871213
2001597	19960415
2001598	19850328
2001599	19970628
2001600	19970316
2001601	19930923
2001602	19950428
2001603	19900205
2001604	19950705
2001605	19951224
2001606	19890212
2001607	19960413
2001608	19981007
2001609	19920725
2001610	19950213
2001611	19991015
2001612	19970930
2001613	19961008
2001614	19951002
2001615	19920825
2001616	19960208
2001617	19971118
2001618	19971102
2001619	19980704
2001620	19970601
2001621	20000831
2001622	19971218
2001623	19960604
2001624	19990114
2001625	19961220
2001626	19990325
2001627	19980225
2001628	19990427
2001629	19940103
2001630	19971126
2001631	19890618
2001632	19921224
2001633	19970413
2001634	19961215
2001635	19900429
2001636	19951205
2001637	19940527
2001638	19910528
2001639	19991021
2001640	19910520
2001641	19911121
2001642	19940214
2001643	19901027
2001644	19910125
2001645	19960612
2001646	19850410
2001647	19921023
2001648	19930901
2001649	19920419
2001650	19890323
2001651	19930303
2001652	19930620
2001653	19910715
2001654	19940306
2001655	19940717
2001656	19940817
2001657	19900915
2001658	19880116
2001659	19960622
2001660	19970510
2001661	19910615
2001662	19900812
2001663	19890612
2001664	19940810
2001665	19940929
2001666	19910306
2001667	19910202
2001668	19930918
2001669	19910902
2001670	19910607
2001671	19950417
2001672	19930119
2001673	19920408
2001674	19890115
2001675	19900423
2001676	19801001
2001677	19930817
2001678	19960412
2001679	19940717
2001680	19931202
2001681	19940803
2001682	19910221
2001683	19920125
2001684	19920707
2001685	19900129
2001686	19910525
2001687	19910614
2001688	19920611
2001689	19940720
2001690	19870502
2001691	19880425
2001692	19881207
2001693	19890201
2001694	19910604
2001695	19950322
2001696	19890416
2001697	19920414
2001698	19940731
2001699	19990122
2001700	19920813
2001701	19960611
2001702	19951018
2001703	19970818
2001704	19870416
2001705	19920422
2001706	19991210
2001707	19930226
2001708	19970914
2001709	19921218
2001710	19890315
2001711	19890523
2001712	19910618
2001713	19910325
2001714	20001107
2001715	19860109
2001716	19971004
2001717	19950923
2001718	19890308
2001719	19850711
2001720	19961015
2001721	19960909
2001722	19961109
2001723	20000308
2001724	20000528
2001725	19971211
2001726	19961128
2001727	19950224
2001728	19890607
2001729	19971001
2001730	19880502
2001731	19970407
2001732	19980905
2001733	20000914
2001734	19860926
2001735	19970924
2001736	19920825
2001737	19931107
2001738	19930221
2001739	19920604
2001740	19980909
2001741	19991228
2001742	19990803
2001743	19890828
2001744	19990530
2001745	19990820
2001746	19970103
2001747	19900601
2001748	19950709
2001749	19971209
