2001617	2002083	0.1428571428571429
1002402	1002130	0.19999999999999996
2000200	2000200	1.0
2000286	2000286	1.0
1001807	2001433	1.0
2000644	1000823	1.0
1000281	2000214	1.0
2000709	2000709	1.0
2000784	2000784	1.0
1002488	1001882	0.1428571428571429
2000537	1000265	0.9166666666666666
1002618	1002618	1.0
2000427	1001353	0.07692307692307687
2001954	2001755	0.21212121212121215
1000936	1000936	1.0
2000668	1002177	0.1578947368421053
1000234	1001607	0.0714285714285714
2001396	2000888	0.0
1000186	1000186	1.0
1000267	1000267	1.0
1000195	2000640	0.17647058823529416
2000055	1000033	0.9230769230769231
2002083	1002400	1.0
1002718	1002718	1.0
1002247	1002247	1.0
1002551	2001921	0.26315789473684215
2002127	2002127	1.0
1001029	1001029	1.0
2001655	2001679	0.1333333333333333
2001029	2001029	1.0
1002750	1002750	1.0
2000370	1000155	1.0
1002465	1002719	0.09999999999999998
2000247	2000247	1.0
2001674	1002097	1.0
1001278	1001278	1.0
2000652	2000652	1.0
1000135	1000628	0.16666666666666663
1001845	1001845	1.0
1000922	2001595	1.0
2002147	1002754	0.7142857142857143
2000815	1000888	1.0
1000596	2000323	1.0
1000259	2000367	1.0
2000704	1002711	0.3076923076923077
1000968	1000968	1.0
1000315	1000477	0.07692307692307687
1001606	1001977	0.1333333333333333
1001927	1001927	1.0
2001243	2001243	1.0
1000712	2000340	0.1875
1002125	1002616	0.19999999999999996
1000934	2000782	1.0
2000310	2000310	1.0
2000691	1001842	0.19999999999999996
1001064	1001871	0.06666666666666665
2001355	2001355	1.0
1000252	1000252	1.0
2000335	2000335	1.0
2001681	1002115	0.2592592592592593
2001589	1000847	1.0
1001507	1001507	1.0
2001130	2001130	1.0
2000604	2001569	0.11111111111111116
1000769	2000862	1.0
1002802	1002802	1.0
1002328	1002328	1.0
2000359	2000359	1.0
2001992	2001992	1.0
2001471	2001471	1.0
1000033	1000516	0.15384615384615385
2000044	1000041	1.0
2002045	2002045	1.0
1001151	1001151	1.0
2001382	2001382	1.0
1000369	1000369	1.0
1001399	2001173	0.6842105263157895
2000032	1000112	1.0
1002120	1002120	1.0
1001276	2001074	1.0
2001055	1001376	1.0
2001536	1001942	1.0
1000170	1000170	1.0
2001756	2001756	1.0
1002469	2001945	1.0
2000417	2000200	0.1923076923076923
2001403	1001796	0.33333333333333337
2001540	1001839	0.2727272727272727
2001119	1001532	0.15384615384615385
1002538	1000737	0.1428571428571429
1000603	1000603	1.0
2000562	2000562	1.0
1000666	1002235	0.375
2001994	2000895	0.15384615384615385
2001814	1002344	1.0
1000344	1000504	0.4285714285714286
1002307	1002307	1.0
1001977	2001305	0.24137931034482762
1001583	1001750	0.25
2001369	1001628	0.7692307692307692
2000518	2000518	1.0
2001786	1002348	1.0
2002094	2002094	1.0
1000925	2000569	0.1785714285714286
1000785	1000785	1.0
2001761	1002298	0.5172413793103448
2001816	1002391	0.9411764705882353
2001823	1001328	0.1428571428571429
2000327	2000327	1.0
2001479	1002061	0.11111111111111116
1000116	1000116	1.0
1000164	1000164	1.0
1000316	1000316	1.0
2000766	2000766	1.0
1000344	2000222	1.0
2001877	1002334	1.0
1000679	1000679	1.0
1001592	1001592	1.0
2000508	2000508	1.0
2001175	2001175	1.0
1000893	2000850	1.0
2002139	2002139	1.0
2000882	1001105	1.0
1001481	1001748	0.2142857142857143
2002064	2002064	1.0
2001881	2001881	1.0
2001340	1001664	1.0
1000730	1000730	1.0
1000375	1000375	1.0
2001998	2001998	1.0
1001016	2000791	1.0
1001606	2001518	0.1333333333333333
1001666	2001373	1.0
1000932	1000932	1.0
1002820	1002820	1.0
2000571	2000773	0.125
2000861	1000991	1.0
1002403	2001839	1.0
1000092	1000092	1.0
1001002	2000777	1.0
2000576	2000576	1.0
1001614	1001614	1.0
2000257	2000257	1.0
2000203	1000813	1.0
2000249	1001296	0.1428571428571429
1001825	1001825	1.0
1001094	2001024	0.5833333333333333
1002150	1002150	1.0
2000264	2000293	0.23076923076923073
1001476	2001798	0.2692307692307693
1002658	1002658	1.0
1001432	1001432	1.0
2000088	1000342	1.0
2000453	2000453	1.0
2000759	2000759	1.0
2001100	1000654	0.16666666666666663
1001329	1001329	1.0
1000477	1000477	1.0
2001611	2001611	1.0
1002095	1002095	1.0
2001735	1002164	1.0
2001422	1001631	1.0
1001059	1000575	0.0
2001824	1002660	0.1428571428571429
2001173	1001399	0.6842105263157895
2000372	2000372	1.0
1000697	1000697	1.0
2000725	2000725	1.0
2000635	2000635	1.0
2000055	2000048	0.23076923076923073
2001675	1002227	0.11764705882352944
1002615	1002615	1.0
1001819	1001819	1.0
2002107	2002107	1.0
2000837	1000953	1.0
2001808	2001808	1.0
2001186	2001186	1.0
1001699	2001482	1.0
1001277	1001277	1.0
1001691	1000295	0.1333333333333333
1000911	1000911	1.0
1002259	1002259	1.0
2000608	2000608	1.0
1001830	1001830	1.0
1000428	1000428	1.0
1002416	1002416	1.0
1000062	2000126	1.0
1000355	2000199	1.0
1000988	1000988	1.0
2001416	2001491	0.050000000000000044
2001056	2002050	0.2666666666666667
1002100	2001741	1.0
1001340	1001340	1.0
1000131	1000131	1.0
1001161	2000143	0.125
2000926	1000412	0.7857142857142857
2001747	1002170	1.0
1001027	1001963	0.2777777777777778
2000326	2000110	0.1333333333333333
2000473	1000568	1.0
1001983	2001551	1.0
2001170	1001463	0.7272727272727273
2001994	1000969	0.16666666666666663
1001532	1000755	0.15384615384615385
2000884	1001118	0.31999999999999995
2000375	2000375	1.0
1000702	2000574	0.7777777777777778
1001373	1001187	0.25
2000993	1000929	0.7692307692307692
1000063	2000965	1.0
2001577	1002008	1.0
2001672	1002136	0.33333333333333337
2000458	2000232	0.11111111111111116
1001773	2001112	0.1428571428571429
2001539	2001539	1.0
1002750	2002098	0.2222222222222222
1000689	2000849	0.2727272727272727
2000782	1000934	1.0
2001827	2001827	1.0
1000774	1000774	1.0
2000459	2000459	1.0
2001003	1001089	1.0
2001577	2001577	1.0
2000302	2000302	1.0
1001298	2000224	0.19999999999999996
1001660	1002586	0.1875
2001951	1002583	1.0
2000639	1000839	1.0
1002655	1002655	1.0
1000566	2000326	0.1333333333333333
2000701	2000701	1.0
2000579	2000579	1.0
2000930	1001263	0.6
2000555	2002076	0.1428571428571429
2000395	1000017	1.0
2001704	1000391	0.2857142857142857
2000018	1000569	0.41666666666666663
1002409	1000660	0.1875
2002029	2002029	1.0
2001567	1001616	0.18518518518518523
2001632	2001632	1.0
1000196	2000134	1.0
2001822	1002253	1.0
2002061	1002795	0.9230769230769231
1000422	1000422	1.0
1001363	2000990	1.0
1002297	1002386	0.23076923076923073
1002041	1001830	0.0
2001864	2001864	1.0
1001884	2001449	1.0
1001984	1001984	1.0
1002361	2001386	0.08333333333333337
1000852	2000725	1.0
1000803	1000803	1.0
2001952	2001952	1.0
2000309	1000576	0.0
2000337	1000436	1.0
2000678	2000678	1.0
1000600	1000600	1.0
2001767	2001767	1.0
1001370	1001370	1.0
2000059	1000376	1.0
2001231	1001658	1.0
2000100	2000100	1.0
2001493	1001441	0.8461538461538461
1000424	1000424	1.0
1000641	1000641	1.0
1002043	1002043	1.0
2001703	1002240	0.56
1002694	2001481	0.07692307692307687
2000766	1000918	1.0
2000588	2000588	1.0
1001063	1001063	1.0
1002497	1002497	1.0
2000227	2000227	1.0
1002375	1002375	1.0
1002200	1002200	1.0
1001673	1001673	1.0
1000433	1000433	1.0
2001877	2001877	1.0
1000669	2000776	0.9230769230769231
2000880	1001063	1.0
2001931	1002530	0.2571428571428571
2000228	1000364	0.0714285714285714
1000890	1000890	1.0
1001390	1001390	1.0
1001669	1001669	1.0
1001166	2000994	0.14814814814814814
2000126	1000062	1.0
1000680	2000947	0.2142857142857143
1001859	1001859	1.0
1002028	2001523	0.47058823529411764
2001716	1002244	0.8461538461538461
1002781	1002781	1.0
2001746	1001515	0.8333333333333334
2001781	2001781	1.0
2001586	1001918	1.0
1001547	2001281	1.0
1000145	1000145	1.0
1000016	2000968	0.125
2002127	1002771	1.0
1000394	1000394	1.0
1000233	1000233	1.0
2000357	1000158	1.0
2000234	1000587	1.0
1001425	2001086	1.0
1002654	2002080	1.0
2001267	1001541	1.0
1000804	1001433	0.23076923076923073
1002374	1000891	0.23076923076923073
2001084	1001349	1.0
2001704	2001704	1.0
2000692	1000807	1.0
2001889	2001889	1.0
1000890	2000868	0.4482758620689655
1002090	1002090	1.0
2002095	1002762	1.0
1002665	1002665	1.0
1002344	2001814	1.0
1000346	1000346	1.0
2001320	1001573	0.0625
2001666	2001666	1.0
1000141	2000117	0.9285714285714286
1001630	1001630	1.0
2001671	2001671	1.0
1002658	2002104	0.5357142857142857
2000066	1000261	1.0
2000988	1002790	0.0714285714285714
1002348	1002348	1.0
2001911	2000748	0.125
1000615	1000896	0.16666666666666663
1002154	2001702	0.9375
2000666	1000826	0.8
1000448	2000492	1.0
2000739	1001001	1.0
1002302	1001396	0.19999999999999996
1001114	1001114	1.0
2000568	1000612	1.0
1001157	1001157	1.0
2001224	2001224	1.0
2001722	1001812	1.0
2000210	2000210	1.0
2001985	2001985	1.0
1000163	1000163	1.0
2001258	1000937	0.3846153846153846
1000107	2000164	1.0
2001421	1001847	1.0
2000634	2000634	1.0
2001666	1000720	0.26315789473684215
1002006	1002006	1.0
2000982	1000957	1.0
2001357	1001695	0.4814814814814815
2001054	1001183	1.0
1000125	2001115	0.21052631578947367
1002308	2002053	0.5
1001176	1001176	1.0
1001034	1001034	1.0
2000542	2000542	1.0
1000172	2000288	0.7692307692307692
1000971	2001230	0.6153846153846154
2001502	2001502	1.0
1000611	2001513	0.2222222222222222
1002599	2001997	0.8461538461538461
2001630	1002037	1.0
1000549	1001715	0.09090909090909094
1000525	1001615	0.10526315789473684
1001284	1001268	0.2777777777777778
1002560	1002560	1.0
1001453	1001453	1.0
1002252	1001476	0.2142857142857143
1000969	1002637	0.16666666666666663
1002753	1002753	1.0
1002829	2002031	0.19999999999999996
1001796	1001796	1.0
2001879	1001781	0.11764705882352944
2000635	1000679	1.0
1001896	1001896	1.0
2001675	2001675	1.0
1000537	1000537	1.0
1001481	2000715	0.16666666666666663
2001968	2001968	1.0
1002642	1002642	1.0
1000833	2000662	1.0
2002094	1002803	1.0
2000884	2000884	1.0
2000698	2000698	1.0
2001908	2001908	1.0
1000038	1000038	1.0
1000620	1000620	1.0
1001503	2001240	1.0
2001522	2001958	0.23529411764705888
2001270	2001270	1.0
2000793	2002060	0.18181818181818177
2001630	2001630	1.0
2001799	2001799	1.0
2001298	2000766	0.0
2001752	2001752	1.0
1002779	1002779	1.0
1001106	1001106	1.0
1001646	1001646	1.0
1002765	1002765	1.0
1000899	2000508	0.15384615384615385
2000868	1001918	0.2068965517241379
2002083	1001930	0.1428571428571429
2002129	2002129	1.0
2001425	1001765	1.0
2001032	1000427	1.0
1000637	2001100	1.0
2001904	2001904	1.0
1001459	1001459	1.0
1001555	2001501	1.0
1000893	2002048	0.19999999999999996
2001811	2001149	0.16666666666666663
1001074	1001074	1.0
2000455	1000377	0.8125
2000122	2000122	1.0
2000209	1000508	0.7692307692307692
2000412	1000278	0.6666666666666667
1000569	2001358	0.23076923076923073
1002235	2001662	1.0
1000602	2000494	0.6666666666666667
1001631	2001422	1.0
1001296	2001062	1.0
2001870	2001870	1.0
2000703	1000367	1.0
1000185	1000185	1.0
1002010	1002010	1.0
1002191	1002191	1.0
1000188	1000188	1.0
1002829	1002829	1.0
1000498	1000498	1.0
1000804	1000804	1.0
1001662	2001672	0.19999999999999996
1001136	1001136	1.0
1000566	1000566	1.0
2001950	1001531	0.1428571428571429
2001052	2001052	1.0
2001398	2001398	1.0
1001209	2000948	1.0
2001751	2001751	1.0
1001391	1001391	1.0
2001522	2001522	1.0
2000041	1001369	0.09090909090909094
2001475	1001565	1.0
2000117	2000117	1.0
1000913	1000913	1.0
2001766	1002384	1.0
1001142	1001142	1.0
2001454	2001454	1.0
2000055	2000055	1.0
1000917	2000758	1.0
1002288	2001820	1.0
1000144	1000144	1.0
2001877	1002717	0.25
2001604	2001604	1.0
2000519	1001179	0.17647058823529416
1000372	1000372	1.0
2001311	2002036	0.10526315789473684
2001616	2001423	0.21212121212121215
2000994	1001166	0.14814814814814814
2001804	2001804	1.0
2001648	2001815	0.33333333333333337
2000278	2000278	1.0
2001553	1001216	0.19999999999999996
1002801	2002029	1.0
1000865	2000731	0.48
2001777	2001777	1.0
2002054	2001359	0.25
1000723	1000723	1.0
1001384	2001647	0.07692307692307687
1000735	2000643	0.9
2001269	2001269	1.0
2001667	1000507	0.17647058823529416
2001386	1001781	0.75
1001081	2000961	1.0
1002423	1002437	0.15384615384615385
1001468	1002094	0.1333333333333333
2000420	2000420	1.0
2001448	2001448	1.0
2000238	1000425	1.0
2001012	1000094	0.2666666666666667
1002476	1002476	1.0
1000911	2000762	1.0
1002288	1002288	1.0
1000277	1000277	1.0
2001311	1000913	1.0
2001779	2001779	1.0
1001175	1001175	1.0
2002049	2002049	1.0
2002089	2002089	1.0
2000944	2000944	1.0
2001133	2000478	0.2857142857142857
1001818	1001818	1.0
2001761	2001761	1.0
1000237	1001352	0.1875
1001004	2000840	0.3846153846153846
1000861	1000861	1.0
1002693	1002693	1.0
1001541	1001541	1.0
2000715	2001155	0.16666666666666663
1001106	1002278	0.18181818181818177
1000341	2000414	1.0
2001408	2001408	1.0
1002013	2001580	0.5555555555555556
2000320	1000159	1.0
1001783	2001383	1.0
2000031	1000569	1.0
2001538	1001820	0.16000000000000003
1001483	1001483	1.0
2000034	1000572	1.0
1002103	1002103	1.0
2001242	2001242	1.0
1002548	2000895	0.15384615384615385
1001729	1001729	1.0
1001844	1001844	1.0
1000276	1000276	1.0
1001032	2000844	1.0
1000048	2000611	0.09999999999999998
2000841	1000685	1.0
1000178	1000178	1.0
1000365	2000400	0.27586206896551724
2000241	1000206	1.0
2000228	2000280	0.0714285714285714
1001350	1001350	1.0
1002195	2001726	1.0
1000153	1000153	1.0
2000794	2000190	0.07692307692307687
2001140	2001140	1.0
2002073	2002073	1.0
2001389	2001389	1.0
1001933	1001933	1.0
2001794	1002380	1.0
2001461	2001461	1.0
1001806	2001549	1.0
2000646	2000646	1.0
2000773	2000773	1.0
2000060	2000060	1.0
2000961	2000961	1.0
2001603	2001603	1.0
1002575	1002575	1.0
2001097	2000967	0.33333333333333337
1001557	2001947	0.1333333333333333
1001427	1001809	0.4285714285714286
1000552	1000552	1.0
1002260	1002260	1.0
2000054	2000054	1.0
1000086	2000267	1.0
1000770	2000390	0.1333333333333333
1002501	1002501	1.0
1002336	1001490	0.33333333333333337
2001489	1001748	1.0
1001980	1001980	1.0
1001262	1001262	1.0
2001016	2001016	1.0
2001832	2001832	1.0
2001927	1002187	0.19999999999999996
2001119	2001119	1.0
1002175	2001893	0.15384615384615385
1002038	1002038	1.0
2001890	2001890	1.0
1001321	2001243	0.10526315789473684
1001579	2001216	1.0
2001499	2001499	1.0
2001211	2001211	1.0
1002199	2001715	1.0
2001912	1002468	1.0
1000849	1000849	1.0
2001520	1002058	1.0
1000142	2000402	1.0
2000794	1000477	0.07692307692307687
1000105	1000105	1.0
2000879	2000136	0.24
1001496	2001273	1.0
1002120	1000404	0.23076923076923073
1000450	2000467	1.0
2001856	1002370	0.9285714285714286
2001968	1002575	1.0
1001199	2001464	0.23076923076923073
1000576	2000309	0.0
2000182	2000212	0.23076923076923073
1001776	1002025	0.09090909090909094
2001492	1001769	1.0
1001161	2000968	1.0
1000912	1000912	1.0
2000793	2001874	0.5333333333333333
1002387	2001759	0.46875
2001451	1001638	1.0
2000365	1000271	1.0
2000789	1000974	1.0
1002508	1002313	0.08333333333333337
1001538	1001538	1.0
1001767	1001767	1.0
2001811	2001811	1.0
1000466	2000376	0.23529411764705888
2000798	2000798	1.0
1002081	1001143	0.0
1002277	2001994	0.09090909090909094
1001311	2001126	1.0
2000589	2000589	1.0
1002008	2001577	1.0
1000787	1000787	1.0
2000048	2000055	0.23076923076923073
1002318	2001777	0.3571428571428571
1001947	2001600	1.0
2000748	1000900	1.0
1002548	2001874	0.1333333333333333
2001039	2000829	0.23529411764705888
2001468	2001468	1.0
1001310	2001087	1.0
2001222	2001222	1.0
2000290	1000539	0.9411764705882353
1001373	1001373	1.0
1000781	2001909	1.0
2001153	1001426	0.11764705882352944
2000163	1000080	1.0
2000562	2000258	0.0714285714285714
1002041	2001423	0.21212121212121215
1001515	2001746	0.8333333333333334
1001090	2001010	1.0
2000808	1001013	1.0
1000892	1002185	0.1875
2000147	1000188	1.0
1000465	2000321	1.0
1002809	1002809	1.0
2001540	2001540	1.0
1002542	2002137	0.16666666666666663
2000034	2000034	1.0
1001489	1001838	0.1333333333333333
1002414	2002023	1.0
1000602	1000602	1.0
1001195	1001195	1.0
2001185	2001185	1.0
2000728	1000626	1.0
1001137	2001221	0.16666666666666663
1002485	2000685	0.11764705882352944
2000836	2000836	1.0
1001678	2001318	1.0
2001476	1001618	1.0
1001513	1001576	0.25
1002270	1002270	1.0
2001503	1001694	1.0
2000562	1000344	0.0
1002031	2001529	1.0
1001702	2001104	1.0
2000747	1001012	0.9285714285714286
2001702	1002154	0.9375
2001627	2001922	0.2142857142857143
1002433	2001910	1.0
2001271	2001271	1.0
2001501	1002209	0.19999999999999996
2000937	2000937	1.0
2000168	1000490	1.0
1002112	2001638	1.0
2001706	1002133	1.0
2001080	2001080	1.0
2001662	1001716	0.1875
1000790	2001029	1.0
1001384	1000892	0.3125
1000424	2000230	1.0
2000672	2000672	1.0
1002515	1002515	1.0
2002045	1002830	0.5
2000807	1000905	1.0
1001128	1001128	1.0
1001774	1001774	1.0
1000097	2000465	1.0
1000961	2000813	1.0
2001114	2001114	1.0
2001509	2001509	1.0
1001893	1001893	1.0
2001953	2001171	0.08333333333333337
1000939	1002191	0.125
1000064	2000445	1.0
2001466	2000960	0.11111111111111116
2002135	1002461	1.0
1002505	1002505	1.0
2001771	2001771	1.0
2001853	2001853	1.0
2000767	2000767	1.0
1001264	1001264	1.0
2001518	1001977	1.0
1000646	1000646	1.0
1000486	2000141	0.8
2001024	2001024	1.0
1001173	1001173	1.0
1001980	1002565	0.23529411764705888
1002270	2001804	1.0
2001244	1001586	0.33333333333333337
2001683	1002085	1.0
1002669	1002669	1.0
1000496	2000264	0.23076923076923073
1001900	2001481	1.0
2000788	1001014	1.0
1001950	2001513	0.9444444444444444
1000075	2000399	1.0
2001173	2001173	1.0
2002098	2002098	1.0
2002071	2002071	1.0
1000262	1000262	1.0
1000055	1000055	1.0
2000526	2001048	0.1428571428571429
2001205	1001649	1.0
2002124	2002124	1.0
1000173	2000322	1.0
2000235	1000059	1.0
2002060	2001994	0.2272727272727273
1002273	1002273	1.0
2000900	1001092	0.6470588235294117
2000555	1000830	1.0
2000615	1000677	0.6666666666666667
1001126	2001478	0.1333333333333333
1000140	2000294	1.0
1002448	2001942	1.0
1001546	1001546	1.0
2000791	2001465	0.13043478260869568
2000373	1000598	1.0
2000630	1000786	0.20833333333333337
1002502	1001557	0.2142857142857143
2001436	2001436	1.0
2001323	2001890	0.12
2000007	2000411	0.7391304347826086
2000320	2000320	1.0
1001388	2002035	0.0
1001950	1001950	1.0
2000793	1002277	0.08333333333333337
1001693	1001693	1.0
2001455	1001899	1.0
1000093	1000093	1.0
1002508	2001807	0.16000000000000003
1000002	1000002	1.0
1001708	2000018	0.15384615384615385
1002106	1001345	0.18181818181818177
1002335	1002335	1.0
2001536	1001068	0.23809523809523814
1000224	1000303	0.1923076923076923
1002307	2001769	0.40625
1000016	1001161	0.125
1002551	1001749	0.26315789473684215
2001837	2001837	1.0
1002758	1002758	1.0
1002364	1002364	1.0
1002784	1002784	1.0
1000428	2000079	1.0
1000327	1000327	1.0
1002094	2001849	1.0
1002609	1002609	1.0
1002399	1001521	0.25
2000501	2001348	0.08333333333333337
2001376	2001376	1.0
2000053	2000053	1.0
2001695	1001314	1.0
2000284	2000325	0.33333333333333337
1001928	2001699	0.7857142857142857
1000952	2000763	0.4
2001890	1002509	0.48
1001490	2001307	1.0
1001875	1002493	0.19999999999999996
2001409	1000968	1.0
1001646	2001457	1.0
2000357	2000357	1.0
2001639	2001639	1.0
1001683	1002164	0.3125
2001865	2001865	1.0
1002092	2002044	0.1785714285714286
1000805	1000296	0.25
1002140	1002140	1.0
1002568	2002004	1.0
1001461	1001461	1.0
2001682	2001682	1.0
1001523	1001523	1.0
2001719	1002167	1.0
1001885	1001885	1.0
2000686	2000686	1.0
1000306	2000107	0.21052631578947367
2001487	1001919	1.0
2000661	2000661	1.0
1000785	2000797	0.07692307692307687
2001193	1001049	1.0
1000696	1000671	0.19999999999999996
1000716	2000664	1.0
1000467	1000467	1.0
2001843	1002317	0.3157894736842105
1002666	1002666	1.0
1000138	1000138	1.0
1000143	1000249	0.25
1002738	2002052	1.0
1002523	2001999	1.0
2000872	2000872	1.0
1000452	2000364	1.0
1000899	1000530	0.15384615384615385
2001101	1002750	0.19999999999999996
2000728	2000728	1.0
1000363	2000816	0.26086956521739135
1000708	2000591	0.2777777777777778
1001416	2001036	1.0
2000745	1001416	0.2142857142857143
1000031	1000031	1.0
2000711	2000711	1.0
1001385	1000829	0.15384615384615385
2000310	1000560	1.0
1000828	1000828	1.0
1002024	1002024	1.0
1000688	1000688	1.0
1000103	1000103	1.0
1001549	1001549	1.0
1000158	1000158	1.0
1000994	1000473	0.7692307692307692
2000852	2000852	1.0
1002447	1001836	0.23529411764705888
1001930	2001617	1.0
1001348	1001348	1.0
2000220	2000220	1.0
1001792	2001436	0.25
2000461	1000145	1.0
2001420	2001420	1.0
1001454	1001454	1.0
1002500	1002500	1.0
1002508	1002508	1.0
2000760	2000760	1.0
1002471	1002471	1.0
2000261	1000383	1.0
1002134	2001725	1.0
2001988	2001988	1.0
1002400	1002400	1.0
2001167	1001360	1.0
1000359	1000317	0.0
2000504	1000856	0.07692307692307687
2002071	2000704	0.3076923076923077
1001462	2001135	1.0
2000748	2001911	0.125
2001550	1001996	1.0
1001663	1001663	1.0
2001188	1000804	0.23076923076923073
2001434	2001434	1.0
1002069	2001952	1.0
2000716	2000716	1.0
1001081	1001081	1.0
1002087	2001678	1.0
2001098	1001023	1.0
2000741	2000741	1.0
2001403	2001403	1.0
1002347	2002033	1.0
1000450	1000397	0.23076923076923073
2001534	1001943	1.0
1002616	2001986	1.0
2002021	1002472	1.0
